lon,lat
-3.478871,54.730902
-3.468129,54.735297
-3.455434,54.745022
-3.439565,54.761461
-3.430979,54.780463
-3.440175,54.797431
-3.407541,54.856024
-3.387929,54.883368
-3.364491,54.899807
-3.34496,54.902533
-3.333363,54.897284
-3.322743,54.889879
-3.306467,54.886176
-3.295725,54.886908
-3.254628,54.899807
-3.267323,54.905504
-3.317291,54.920315
-3.291493,54.936672
-3.276519,54.943427
-3.213612,54.954413
-3.201039,54.952216
-3.193674,54.948635
-3.187978,54.944485
-3.180165,54.940823
-3.142812,54.933539
-3.122792,54.932685
-3.03954,54.94717
-3.02184,54.954413
-3.090728,54.954413
-3.090728,54.961249
-3.071523,54.963121
-3.056223,54.968817
-3.040924,54.97248
-3.02184,54.968085
-3.02184,54.975531
-3.046295,54.982123
-3.050282,54.981513
-3.135406,54.968085
-3.453847,54.981757
-3.470693,54.984442
-3.486236,54.989488
-3.501047,54.992499
-3.515289,54.989203
-3.512359,54.987128
-3.511464,54.986884
-3.510894,54.985989
-3.509185,54.981757
-3.526031,54.977118
-3.54186,54.980658
-3.570546,54.995429
-3.583608,54.968085
-3.575673,54.957343
-3.570627,54.937567
-3.568756,54.916002
-3.570546,54.899807
-3.581695,54.883612
-3.598378,54.877997
-3.691762,54.883205
-3.717641,54.880845
-3.739247,54.859809
-3.810129,54.866278
-3.807851,54.86107
-3.806793,54.860907
-3.803334,54.858873
-3.812367,54.85517
-3.819814,54.855902
-3.82608,54.859931
-3.831288,54.866278
-3.819976,54.878567
-3.815053,54.877143
-3.810129,54.872504
-3.811635,54.880032
-3.813222,54.883124
-3.816965,54.886176
-3.828847,54.874986
-3.844309,54.866278
-3.839752,54.855902
-3.837473,54.851996
-3.844106,54.850979
-3.8579,54.84455
-3.823842,54.824693
-3.833608,54.820054
-3.885732,54.806464
-3.964182,54.771918
-4.011708,54.768215
-4.042877,54.769477
-4.042877,54.776923
-4.046783,54.778022
-4.050201,54.778551
-4.053334,54.779975
-4.055776,54.782538
-4.052968,54.785468
-4.05016,54.789008
-4.049713,54.789984
-4.051747,54.800035
-4.047719,54.813056
-4.049957,54.823228
-4.063588,54.82685
-4.064036,54.831529
-4.078603,54.824123
-4.090077,54.80976
-4.093495,54.79267
-4.083852,54.776923
-4.122955,54.773017
-4.17394,54.792304
-4.209137,54.826239
-4.200551,54.866278
-4.215403,54.861029
-4.239735,54.843004
-4.255767,54.838324
-4.270741,54.839423
-4.345286,54.860175
-4.356923,54.865546
-4.365631,54.872504
-4.375152,54.886908
-4.379872,54.897895
-4.38679,54.904771
-4.402903,54.907294
-4.409006,54.903022
-4.416819,54.892808
-4.423573,54.880357
-4.426503,54.869452
-4.417226,54.845933
-4.409413,54.831244
-4.402903,54.824693
-4.386708,54.824164
-4.372426,54.821845
-4.359609,54.816636
-4.347646,54.807318
-4.344472,54.794501
-4.353179,54.783108
-4.358144,54.770982
-4.343861,54.756415
-4.356516,54.741889
-4.353261,54.720893
-4.348134,54.701972
-4.354726,54.693793
-4.360341,54.691596
-4.365305,54.686957
-4.371897,54.682278
-4.382395,54.68008
-4.405263,54.682074
-4.426503,54.687567
-4.451812,54.698798
-4.461171,54.701239
-4.496734,54.700629
-4.505605,54.704657
-4.563629,54.756415
-4.596669,54.775295
-4.714467,54.817857
-4.759592,54.825344
-4.781077,54.833075
-4.799631,54.861274
-4.821034,54.866645
-4.85912,54.866278
-4.883046,54.860093
-4.905873,54.849799
-4.925771,54.837388
-4.941029,54.824693
-4.949615,54.815823
-4.953684,54.810004
-4.954823,54.804755
-4.954701,54.797431
-4.95287,54.788967
-4.947906,54.77733
-4.940256,54.767035
-4.930165,54.762641
-4.923248,54.751858
-4.911936,54.728217
-4.895985,54.704535
-4.867258,54.690131
-4.866933,54.681464
-4.872141,54.663316
-4.872426,54.654039
-4.87206,54.649237
-4.85912,54.632961
-4.880605,54.636217
-4.923492,54.649726
-4.944081,54.652777
-4.953684,54.659735
-4.959869,54.675523
-4.958974,54.691962
-4.947255,54.701239
-4.954823,54.707465
-4.958892,54.714057
-4.959055,54.720933
-4.954701,54.728502
-4.973378,54.729722
-4.981557,54.731635
-4.988189,54.735297
-4.992665,54.74433
-4.99706,54.758368
-5.003285,54.771308
-5.01301,54.776923
-5.033193,54.782416
-5.128245,54.848944
-5.157135,54.879096
-5.175526,54.914618
-5.180653,54.954413
-5.177602,54.990546
-5.170806,55.008694
-5.156728,55.016547
-5.13561,55.015855
-5.124582,55.016791
-5.11974,55.019924
-5.115142,55.031562
-5.105214,55.02619
-5.09553,55.015082
-5.091868,55.009711
-5.076894,54.995551
-5.069488,54.986029
-5.064565,54.975531
-5.063791,54.964586
-5.065256,54.940334
-5.060862,54.931138
-5.047515,54.920315
-5.030995,54.911322
-5.013092,54.909613
-4.995595,54.920315
-4.992299,54.924262
-4.988189,54.92772
-4.988189,54.934556
-5.024078,54.976386
-5.029775,54.9855
-5.032501,54.99372
-5.03303,54.995266
-5.047027,55.015082
-5.050282,55.026801
-5.049672,55.048977
-5.047597,55.055732
-5.043446,55.064276
-5.025787,55.08869
-5.018951,55.10224
-5.016184,55.122626
-5.007802,55.141181
-4.988271,55.152655
-4.947255,55.167914
-4.882395,55.218573
-4.877553,55.220893
-4.867258,55.22248
-4.865305,55.225653
-4.86559,55.236314
-4.864817,55.24136
-4.841949,55.275092
-4.838002,55.284003
-4.837229,55.29385
-4.839752,55.315579
-4.838002,55.325019
-4.832509,55.331122
-4.799224,55.354722
-4.781077,55.363511
-4.773101,55.369371
-4.767161,55.379055
-4.758778,55.402289
-4.749257,55.413764
-4.71703,55.430487
-4.650502,55.448472
-4.626332,55.468411
-4.617787,55.495592
-4.62678,55.519721
-4.650787,55.537055
-4.687164,55.544135
-4.666249,55.562201
-4.666493,55.5633
-4.671132,55.584418
-4.692738,55.605211
-4.721995,55.619208
-4.776519,55.63288
-4.808746,55.633612
-4.818105,55.637193
-4.810618,55.646552
-4.810618,55.653998
-4.86856,55.675605
-4.90099,55.692328
-4.920522,55.708564
-4.876332,55.735256
-4.861073,55.756741
-4.865305,55.790473
-4.871734,55.802436
-4.877797,55.811021
-4.882721,55.821357
-4.888661,55.864529
-4.888824,55.865302
-4.892649,55.89289
-4.886464,55.919664
-4.872141,55.937201
-4.849355,55.948228
-4.818105,55.955634
-4.799387,55.957913
-4.785797,55.956977
-4.72232,55.94009
-4.705434,55.938463
-4.693959,55.941352
-4.672515,55.933783
-4.505971,55.919094
-4.481679,55.92829
-4.590606,55.941514
-4.630035,55.946275
-4.673451,55.961859
-4.724517,55.998358
-4.765045,56.007066
-4.783437,56.017646
-4.799224,56.030951
-4.810618,56.043769
-4.82372,56.073676
-4.82433,56.078518
-4.839182,56.080634
-4.844309,56.072984
-4.843739,56.062974
-4.837554,56.050605
-4.790151,56.010199
-4.77892,55.992092
-4.785308,55.984036
-4.803619,55.982082
-4.828033,55.982327
-4.851552,55.988023
-4.862294,56.002143
-4.865387,56.020209
-4.866851,56.058336
-4.865387,56.066718
-4.826324,56.124213
-4.755442,56.188381
-4.750885,56.202704
-4.755523,56.206529
-4.766265,56.202094
-4.779937,56.191474
-4.83727,56.124416
-4.851674,56.112616
-4.873118,56.112006
-4.880605,56.119859
-4.878977,56.150539
-4.883168,56.164008
-4.893544,56.174262
-4.907094,56.177069
-4.920522,56.167914
-4.909088,56.14997
-4.895253,56.114732
-4.88622,56.08039
-4.88915,56.064846
-4.901926,56.061916
-4.904368,56.054348
-4.900054,56.034125
-4.900054,56.014594
-4.89802,56.001166
-4.892649,55.989732
-4.906402,55.985745
-4.921457,55.988674
-4.937489,55.993842
-4.954701,55.996568
-4.954701,55.989732
-4.942006,55.986314
-4.928863,55.981147
-4.918446,55.973334
-4.913686,55.961859
-4.917388,55.947455
-4.927235,55.93769
-4.93871,55.929633
-4.947255,55.920844
-4.952138,55.909125
-4.954986,55.899359
-4.959218,55.890123
-4.968984,55.879869
-4.983144,55.871039
-4.99474,55.869818
-5.026357,55.873725
-5.04247,55.884752
-5.056752,55.910305
-5.066803,55.938788
-5.07079,55.958686
-5.110829,55.988959
-5.116038,56.001695
-5.123606,56.009914
-5.139638,56.002753
-5.123769,55.986314
-5.085683,55.931871
-5.078236,55.910956
-5.086537,55.901272
-5.105621,55.904975
-5.171539,55.935533
-5.180653,55.948432
-5.180653,55.969306
-5.190826,55.961737
-5.199615,55.948554
-5.205719,55.934516
-5.207916,55.924628
-5.212636,55.917141
-5.242055,55.89289
-5.218129,55.864691
-5.20816,55.84927
-5.20108,55.831488
-5.21939,55.831448
-5.263173,55.845771
-5.296702,55.852688
-5.307118,55.860419
-5.313385,55.885443
-5.319325,55.889106
-5.327219,55.891547
-5.334828,55.896674
-5.338287,55.903754
-5.339101,55.913031
-5.338287,55.931383
-5.33609,55.939195
-5.326161,55.950263
-5.323964,55.958686
-5.325754,55.967231
-5.338287,55.996568
-5.313629,56.012356
-5.204498,56.119452
-5.146474,56.133124
-5.104604,56.151516
-5.09496,56.157375
-5.059438,56.203111
-5.043446,56.216295
-5.013295,56.227607
-4.974965,56.237006
-4.940094,56.25141
-4.920522,56.277777
-4.9381,56.270982
-4.975087,56.247992
-4.991933,56.242987
-5.032704,56.241156
-5.04955,56.237047
-5.064565,56.229315
-5.075429,56.216986
-5.099436,56.181952
-5.108876,56.174709
-5.228139,56.129218
-5.310943,56.058051
-5.319936,56.054918
-5.338043,56.054104
-5.345693,56.051215
-5.345286,56.046129
-5.350209,56.031928
-5.356353,56.019761
-5.359364,56.020738
-5.368642,56.009426
-5.390289,56.005683
-5.415028,56.006903
-5.433827,56.010199
-5.43456,56.01496
-5.434722,56.023627
-5.437123,56.030015
-5.444407,56.027574
-5.447906,56.022284
-5.448232,56.016059
-5.447621,56.009426
-5.454986,55.955634
-5.451405,55.953437
-5.436431,55.948961
-5.430776,55.948188
-5.420806,55.92829
-5.416737,55.916815
-5.416005,55.907416
-5.412506,55.899604
-5.40038,55.89289
-5.40038,55.886705
-5.407216,55.886705
-5.407216,55.879869
-5.402943,55.87873
-5.392893,55.873725
-5.397694,55.871568
-5.402496,55.868354
-5.407216,55.866278
-5.351796,55.832424
-5.326772,55.80858
-5.317779,55.783026
-5.324574,55.769232
-5.338531,55.762641
-5.372426,55.756415
-5.387563,55.750312
-5.433461,55.721015
-5.444569,55.711615
-5.453969,55.700588
-5.461171,55.688137
-5.463612,55.679836
-5.466176,55.662177
-5.468617,55.653998
-5.490102,55.644599
-5.488271,55.640326
-5.484283,55.635728
-5.482289,55.63288
-5.483876,55.610053
-5.474762,55.603949
-5.462636,55.602037
-5.454986,55.591946
-5.46109,55.578803
-5.476918,55.574897
-5.488759,55.569078
-5.482289,55.550279
-5.503529,55.526516
-5.509633,55.516791
-5.51061,55.511461
-5.509633,55.49258
-5.510976,55.484442
-5.514272,55.483873
-5.518788,55.485175
-5.523264,55.482652
-5.545522,55.449164
-5.561513,55.435533
-5.584625,55.427436
-5.584625,55.42121
-5.572133,55.422309
-5.562082,55.419867
-5.55309,55.414537
-5.543691,55.406928
-5.527455,55.384345
-5.526682,55.380276
-5.514963,55.373684
-5.525054,55.358629
-5.557973,55.331855
-5.574371,55.322008
-5.594106,55.313137
-5.616282,55.306586
-5.639963,55.3039
-5.649526,55.305162
-5.669097,55.310858
-5.680898,55.311347
-5.691396,55.30858
-5.714019,55.29914
-5.725575,55.297065
-5.754547,55.297349
-5.772288,55.301256
-5.782867,55.313544
-5.794667,55.356391
-5.796702,55.379096
-5.791412,55.398627
-5.763417,55.412055
-5.725413,55.437567
-5.715647,55.447903
-5.71524,55.468899
-5.720123,55.491523
-5.721913,55.513861
-5.707753,55.543362
-5.712066,55.550727
-5.718861,55.557318
-5.721832,55.564602
-5.718129,55.575751
-5.694488,55.605536
-5.673329,55.640611
-5.669423,55.660712
-5.680898,55.674465
-5.626536,55.700629
-5.619456,55.711982
-5.613189,55.725775
-5.598297,55.742987
-5.581207,55.757636
-5.56786,55.763861
-5.539174,55.770941
-5.504628,55.789374
-5.4735,55.81566
-5.454986,55.845771
-5.551747,55.783637
-5.587473,55.767157
-5.599436,55.764228
-5.61262,55.763861
-5.605784,55.776842
-5.633209,55.782782
-5.646718,55.787502
-5.66039,55.797349
-5.667958,55.811021
-5.669016,55.837836
-5.674062,55.845771
-5.631988,55.881781
-5.6256,55.889838
-5.619374,55.903144
-5.60436,55.913642
-5.586293,55.923326
-5.571034,55.934516
-5.593495,55.927965
-5.627594,55.905341
-5.653798,55.89761
-5.671702,55.886908
-5.680898,55.886705
-5.687978,55.893378
-5.694163,55.904975
-5.696401,55.915961
-5.586822,56.01203
-5.57844,56.024482
-5.582672,56.028957
-5.57665,56.032538
-5.571034,56.037543
-5.583892,56.040717
-5.596425,56.036811
-5.609853,56.030015
-5.6256,56.024482
-5.631703,56.005927
-5.674875,55.977729
-5.674062,55.955634
-5.690785,55.937649
-5.694488,55.934516
-5.704498,55.936754
-5.707509,55.942572
-5.705881,55.949652
-5.701975,55.955634
-5.696441,55.982164
-5.659901,56.023261
-5.584625,56.084662
-5.581532,56.088284
-5.580068,56.092922
-5.577463,56.096991
-5.571034,56.099026
-5.564605,56.09809
-5.556549,56.095893
-5.550689,56.093492
-5.550526,56.09219
-5.547841,56.090033
-5.539459,56.086859
-5.531606,56.08633
-5.5301,56.09219
-5.534739,56.098538
-5.541412,56.102484
-5.547515,56.104885
-5.550526,56.106431
-5.556956,56.122219
-5.558705,56.130805
-5.554677,56.137397
-5.522532,56.165758
-5.515736,56.174709
-5.509633,56.188381
-5.539906,56.183417
-5.562489,56.167914
-5.582672,56.15058
-5.605784,56.13996
-5.599355,56.16059
-5.586415,56.181138
-5.569407,56.200263
-5.550526,56.216295
-5.559438,56.22956
-5.547231,56.24018
-5.525624,56.24726
-5.506174,56.249823
-5.49474,56.253119
-5.492828,56.260403
-5.499257,56.267646
-5.512685,56.270941
-5.55427,56.263495
-5.56314,56.260321
-5.572621,56.253852
-5.582346,56.248765
-5.592152,56.249823
-5.598053,56.258612
-5.59557,56.269924
-5.584625,56.290758
-5.572581,56.32807
-5.562734,56.341051
-5.543691,56.352851
-5.525217,56.346625
-5.498199,56.348334
-5.44811,56.359687
-5.44811,56.365912
-5.472157,56.364936
-5.51537,56.356838
-5.537506,56.359687
-5.517323,56.392768
-5.509633,56.400621
-5.498931,56.404731
-5.486073,56.408108
-5.478017,56.412909
-5.482289,56.421129
-5.457021,56.440863
-5.423573,56.450019
-5.322865,56.454983
-5.242055,56.442206
-5.20873,56.446845
-5.181874,56.459662
-5.11852,56.507758
-5.085683,56.548774
-5.064565,56.565131
-5.086537,56.558498
-5.099599,56.543647
-5.110585,56.525865
-5.125966,56.510484
-5.1669,56.490058
-5.190175,56.468655
-5.20108,56.462104
-5.243764,56.459215
-5.350168,56.472968
-5.378082,56.45897
-5.394276,56.465481
-5.410553,56.503648
-5.424143,56.500067
-5.435943,56.491156
-5.454986,56.46955
-5.468617,56.475735
-5.433339,56.523627
-5.427642,56.537828
-5.403798,56.524604
-5.379262,56.519192
-5.356679,56.51968
-5.338287,56.524156
-5.290517,56.544664
-5.265045,56.551215
-5.252553,56.556342
-5.242055,56.565131
-5.275624,56.553616
-5.286773,56.552069
-5.306793,56.552802
-5.310943,56.552069
-5.327707,56.544664
-5.338694,56.542304
-5.360341,56.532213
-5.372426,56.530341
-5.384348,56.533433
-5.400502,56.543647
-5.41393,56.544664
-5.410878,56.552069
-5.407297,56.555325
-5.402699,56.55744
-5.396637,56.561713
-5.39269,56.566474
-5.389312,56.574897
-5.386627,56.578803
-5.360707,56.606269
-5.351918,56.612942
-5.310862,56.633612
-5.304514,56.640163
-5.298451,56.64643
-5.317779,56.653876
-5.317779,56.661322
-5.309071,56.664252
-5.286773,56.674994
-5.261464,56.673326
-5.248199,56.674058
-5.218902,56.688666
-5.196441,56.688666
-5.15331,56.68122
-5.132639,56.684516
-5.093373,56.699042
-5.012807,56.709296
-4.995595,56.715969
-5.160553,56.695868
-5.238271,56.71662
-5.238515,56.722561
-5.228424,56.736477
-5.222076,56.741523
-5.154652,56.782294
-5.136383,56.798774
-5.11974,56.818427
-5.179067,56.789252
-5.187489,56.781155
-5.191762,56.774644
-5.20226,56.76911
-5.21467,56.765204
-5.224965,56.763739
-5.233469,56.760688
-5.23705,56.753363
-5.238922,56.744452
-5.242055,56.736477
-5.255238,56.721584
-5.268463,56.71308
-5.283355,56.709377
-5.301015,56.708564
-5.309804,56.706488
-5.319163,56.697496
-5.340159,56.693061
-5.348378,56.687201
-5.359364,56.674994
-5.388051,56.655219
-5.403879,56.649237
-5.424224,56.64704
-5.434397,56.64289
-5.44872,56.624579
-5.458119,56.620347
-5.470774,56.618394
-5.482574,56.613267
-5.493316,56.606391
-5.533437,56.572903
-5.599599,56.529039
-5.667388,56.498481
-5.674062,56.496894
-5.683013,56.500637
-5.694692,56.513861
-5.705393,56.516669
-5.721791,56.5185
-5.740834,56.523261
-5.758209,56.529975
-5.770253,56.537828
-5.755198,56.554023
-5.751047,56.561998
-5.749135,56.571967
-5.756663,56.571967
-5.793853,56.54328
-5.85436,56.550482
-6.003407,56.61872
-6.009836,56.626532
-6.008168,56.642279
-5.998036,56.649888
-5.98351,56.652818
-5.933583,56.654731
-5.899037,56.650824
-5.866851,56.641547
-5.839182,56.626532
-5.831695,56.633979
-5.855621,56.644721
-5.86559,56.651435
-5.865834,56.661322
-5.759999,56.700751
-5.735504,56.702338
-5.672597,56.684149
-5.647369,56.68122
-5.594146,56.683336
-5.564809,56.687649
-5.543691,56.695461
-5.636545,56.688666
-5.658559,56.690741
-5.708852,56.708564
-5.749989,56.714545
-5.859039,56.68122
-5.896799,56.675116
-5.907379,56.674994
-5.920318,56.677965
-5.942738,56.686754
-5.955556,56.688666
-6.024892,56.685696
-6.098622,56.696967
-6.12385,56.695624
-6.143544,56.684882
-6.161733,56.678209
-6.186594,56.681098
-6.209625,56.688463
-6.222768,56.695461
-6.228179,56.701077
-6.232533,56.706529
-6.235341,56.712388
-6.236399,56.719062
-6.234486,56.728583
-6.229563,56.729071
-6.222768,56.7272
-6.215321,56.729641
-6.193471,56.748521
-6.180531,56.754625
-6.026967,56.763739
-6.014882,56.767035
-5.979888,56.781562
-5.965199,56.784857
-5.948232,56.782538
-5.937978,56.776923
-5.928538,56.769965
-5.913645,56.763739
-5.860911,56.7508
-5.852203,56.746975
-5.853342,56.75788
-5.858144,56.768459
-5.868398,56.775865
-5.886342,56.777411
-5.886342,56.784857
-5.874013,56.785712
-5.861806,56.785102
-5.850087,56.782457
-5.839182,56.777411
-5.824615,56.787584
-5.802073,56.791815
-5.776601,56.787991
-5.756663,56.784857
-5.831695,56.805365
-5.850819,56.81802
-5.851186,56.828925
-5.837473,56.836615
-5.733876,56.844794
-5.692738,56.854926
-5.66039,56.872992
-5.673573,56.876532
-5.692006,56.875312
-5.708485,56.870551
-5.724355,56.853827
-5.744496,56.854153
-5.783925,56.859931
-5.77538,56.86994
-5.735504,56.89411
-5.780588,56.898749
-5.874867,56.887152
-5.921132,56.89411
-5.887563,56.899115
-5.852203,56.900336
-5.852203,56.907701
-5.859853,56.910549
-5.880116,56.922024
-5.862538,56.933743
-5.85143,56.95425
-5.842519,56.977444
-5.831695,56.997138
-5.814117,57.009508
-5.786041,57.020575
-5.755238,57.026557
-5.729319,57.02383
-5.719879,57.017564
-5.699941,56.998114
-5.688303,56.989691
-5.674062,56.983588
-5.658559,56.979478
-5.6256,56.97663
-5.571278,56.983832
-5.523264,56.997138
-5.523264,57.003974
-5.540435,57.001166
-5.556508,56.99608
-5.571278,56.993313
-5.584625,56.997138
-5.607086,56.988511
-5.628814,56.991889
-5.649892,56.999661
-5.670318,57.003974
-5.685536,57.009589
-5.681711,57.022406
-5.680043,57.0362
-5.701975,57.044908
-5.710927,57.044176
-5.731353,57.039008
-5.74234,57.038072
-5.752553,57.040595
-5.769602,57.04975
-5.780181,57.051744
-5.791127,57.059272
-5.776194,57.075832
-5.734486,57.105414
-5.722646,57.116441
-5.715647,57.120063
-5.703277,57.120754
-5.673695,57.119045
-5.663482,57.123725
-5.645863,57.129462
-5.620839,57.124091
-5.57844,57.106391
-5.558258,57.100409
-5.459828,57.099799
-5.454986,57.102973
-5.447418,57.110175
-5.430776,57.110745
-5.414296,57.108222
-5.407216,57.106391
-5.40038,57.106391
-5.40038,57.113837
-5.420033,57.120673
-5.503896,57.112698
-5.527415,57.107489
-5.540639,57.106391
-5.547719,57.110093
-5.573313,57.127875
-5.584625,57.133694
-5.668446,57.14765
-5.680898,57.157904
-5.673818,57.174994
-5.638824,57.202379
-5.6256,57.216254
-5.644154,57.233222
-5.620107,57.252143
-5.578236,57.26675
-5.543691,57.270901
-5.511586,57.257636
-5.480092,57.237006
-5.446278,57.223049
-5.407216,57.229926
-5.407216,57.236721
-5.448842,57.242092
-5.458119,57.246649
-5.47289,57.261217
-5.4829,57.268012
-5.492502,57.270901
-5.501943,57.277655
-5.488922,57.292426
-5.464833,57.306627
-5.440663,57.311835
-5.440663,57.319281
-5.464996,57.324937
-5.48176,57.316718
-5.494293,57.304429
-5.506174,57.298163
-5.523427,57.295152
-5.558461,57.28144
-5.57844,57.277655
-5.599436,57.279242
-5.637441,57.289008
-5.656972,57.291327
-5.700063,57.283596
-5.72057,57.284491
-5.729319,57.298163
-5.72525,57.301581
-5.701975,57.332343
-5.693756,57.337104
-5.671986,57.344428
-5.663482,57.349677
-5.654368,57.353949
-5.647206,57.349921
-5.641469,57.343207
-5.636545,57.339789
-5.613189,57.341986
-5.501291,57.370998
-5.456654,57.393541
-5.44811,57.421698
-5.465077,57.423896
-5.492055,57.408759
-5.537506,57.373928
-5.563466,57.363105
-5.586659,57.365058
-5.610911,57.371405
-5.639963,57.373928
-5.61559,57.382473
-5.607086,57.389106
-5.609202,57.397773
-5.617747,57.410102
-5.619618,57.416693
-5.624013,57.416409
-5.639963,57.408026
-5.707183,57.359768
-5.732411,57.352769
-5.784576,57.348578
-5.807769,57.354926
-5.824859,57.394355
-5.822255,57.3935
-5.817372,57.395209
-5.812856,57.398098
-5.811187,57.40119
-5.813873,57.404527
-5.82311,57.41234
-5.824859,57.415473
-5.825266,57.4289
-5.821889,57.435533
-5.811187,57.442206
-5.821523,57.445461
-5.852528,57.450385
-5.859039,57.452704
-5.861195,57.463446
-5.870513,57.48078
-5.87267,57.49372
-5.8697,57.500881
-5.856068,57.517808
-5.852203,57.524115
-5.851064,57.538398
-5.851471,57.551093
-5.847076,57.558905
-5.831695,57.558824
-5.833852,57.563381
-5.837026,57.574774
-5.839182,57.579291
-5.821401,57.583197
-5.803619,57.581366
-5.786366,57.575181
-5.732574,57.545233
-5.715647,57.538398
-5.707021,57.542304
-5.689768,57.527899
-5.680898,57.524115
-5.650868,57.512641
-5.639963,57.511054
-5.645334,57.516669
-5.648305,57.521877
-5.650543,57.526801
-5.653554,57.531562
-5.581532,57.538398
-5.540273,57.534491
-5.516835,57.534857
-5.512685,57.54149
-5.543121,57.555365
-5.588368,57.561021
-5.632721,57.557685
-5.66039,57.544582
-5.694488,57.566311
-5.689198,57.569403
-5.680898,57.579291
-5.714223,57.582709
-5.731679,57.598293
-5.744252,57.617987
-5.762807,57.633979
-5.778147,57.637437
-5.793609,57.638577
-5.805898,57.642646
-5.811187,57.655097
-5.805409,57.667182
-5.785024,57.679511
-5.790761,57.688544
-5.790761,57.69599
-5.75357,57.707465
-5.734486,57.707953
-5.704986,57.690131
-5.692494,57.691067
-5.681956,57.698717
-5.674062,57.709662
-5.68517,57.711412
-5.692291,57.716498
-5.698842,57.72309
-5.708852,57.72956
-5.72053,57.733385
-5.803822,57.743842
-5.806956,57.754625
-5.802073,57.780585
-5.803822,57.792222
-5.801259,57.800442
-5.809926,57.820624
-5.811187,57.833197
-5.807362,57.84394
-5.799957,57.853705
-5.78954,57.862006
-5.776519,57.867906
-5.751129,57.873358
-5.724762,57.873521
-5.698638,57.869086
-5.674062,57.8605
-5.677887,57.84691
-5.674794,57.827094
-5.667958,57.806952
-5.66039,57.792222
-5.650543,57.781806
-5.637359,57.774237
-5.622141,57.770209
-5.605784,57.770494
-5.613271,57.775214
-5.617909,57.780219
-5.6256,57.792222
-5.613026,57.792629
-5.603261,57.791083
-5.584625,57.784817
-5.591176,57.804429
-5.587026,57.81859
-5.585276,57.831448
-5.598988,57.846869
-5.637563,57.86636
-5.65038,57.877753
-5.639963,57.887844
-5.647694,57.888983
-5.650787,57.890815
-5.653554,57.89468
-5.643951,57.904202
-5.620758,57.920885
-5.61262,57.928778
-5.598215,57.919013
-5.58731,57.915107
-5.550526,57.915107
-5.556264,57.887763
-5.527903,57.86758
-5.48705,57.855862
-5.454986,57.853705
-5.461171,57.8605
-5.449045,57.869127
-5.437123,57.89765
-5.427642,57.908271
-5.414906,57.908149
-5.369496,57.897528
-5.355621,57.891262
-5.327504,57.873277
-5.293853,57.862047
-5.221588,57.846869
-5.236318,57.860785
-5.247548,57.867011
-5.276763,57.874172
-5.320668,57.898505
-5.384918,57.91413
-5.392893,57.918199
-5.394399,57.923896
-5.39684,57.926215
-5.397328,57.9289
-5.392893,57.935614
-5.386545,57.936428
-5.378977,57.93183
-5.371734,57.931057
-5.3662,57.943061
-5.347157,57.936713
-5.319163,57.91474
-5.297353,57.908271
-5.286,57.908759
-5.266957,57.914008
-5.256256,57.915107
-5.243642,57.912909
-5.221018,57.904039
-5.211293,57.902086
-5.198801,57.897773
-5.162262,57.878485
-5.119985,57.867987
-5.091135,57.840318
-5.07079,57.833197
-5.076487,57.838528
-5.083404,57.847561
-5.089345,57.857245
-5.091868,57.864203
-5.097157,57.870917
-5.197255,57.917873
-5.221588,57.921332
-5.221588,57.928778
-5.201894,57.928656
-5.193959,57.935981
-5.195546,57.947659
-5.204498,57.96015
-5.216705,57.965888
-5.248891,57.969387
-5.263173,57.976549
-5.292633,57.980618
-5.333892,58.008531
-5.359364,58.011379
-5.357167,58.014065
-5.356679,58.014879
-5.351918,58.017524
-5.366933,58.028876
-5.386586,58.032538
-5.427642,58.031195
-5.424306,58.035549
-5.422353,58.038967
-5.419586,58.04206
-5.41393,58.045478
-5.41393,58.052314
-5.447011,58.084377
-5.42809,58.097968
-5.390045,58.09219
-5.3662,58.065985
-5.344309,58.075507
-5.322865,58.071723
-5.300771,58.070136
-5.276763,58.086412
-5.28307,58.086412
-5.278066,58.096259
-5.278798,58.105373
-5.283559,58.113471
-5.290517,58.120551
-5.276763,58.120551
-5.276763,58.127387
-5.297353,58.134833
-5.284088,58.140082
-5.255523,58.143785
-5.242055,58.147895
-5.242055,58.155341
-5.275054,58.154527
-5.290842,58.156317
-5.304799,58.162095
-5.297353,58.168402
-5.304799,58.173326
-5.313059,58.177314
-5.321889,58.180243
-5.331451,58.182034
-5.329335,58.186713
-5.326161,58.198432
-5.323964,58.203111
-5.336822,58.203192
-5.346791,58.206855
-5.392893,58.244696
-5.392079,58.261379
-5.375885,58.264228
-5.352895,58.258938
-5.31078,58.243394
-5.293853,58.240912
-5.276967,58.243394
-5.237294,58.257636
-5.216054,58.26142
-5.194325,58.259996
-5.173207,58.250922
-5.165639,58.258246
-5.152252,58.264838
-5.138336,58.269599
-5.129384,58.271389
-5.111562,58.268256
-5.081288,58.254096
-5.067698,58.250922
-5.01773,58.253241
-5.002431,58.250922
-4.933583,58.223049
-4.94343,58.233588
-4.954823,58.239814
-4.982004,58.250922
-4.968861,58.256781
-4.940338,58.259467
-4.926747,58.264594
-4.990224,58.27143
-5.009918,58.271389
-5.018056,58.268622
-5.029368,58.259711
-5.040028,58.257758
-5.05012,58.259914
-5.070709,58.269232
-5.081654,58.271389
-5.096425,58.27676
-5.125966,58.300198
-5.13622,58.305569
-5.137441,58.309272
-5.156361,58.324612
-5.160146,58.326606
